id,category,sub_category,issue_type,title,scenario_summary,key_arguments,counter_arguments,required_documents,useful_search_keywords,expected_source_areas,caution_notes,source_area,source_type,trust_level,review_status
"PIP071","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","하지 단축 장해","하지 단축 장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","하지;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP072","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","팔꿈치 골절 후 운동제한","팔꿈치 골절 후 운동제한 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","팔꿈치;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP073","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","치아 파절 후 장해와 치료비 구분","치아 파절 후 장해와 치료비 구분 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","치아;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP074","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","척추 고정술 후 장해","척추 고정술 후 장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","척추;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP075","후유장해 / 장해지급률","장해평가","장해분류표 / 객관적 측정","말초신경 손상 후유장해","말초신경 손상 후유장해 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","장해진단서;수술기록지;영상검사 자료;관절운동범위 측정지;재활치료 기록;사고경위서;기왕증 의무기록","말초신경;후유장해;장해지급률;장해분류표;기왕증;객관적 검사;지급률;후유장해 / 장해지급률;장해평가;장해분류표 / 객관적 측정","terms_standards;medical_knowledge;fss_dispute_cases;precedents","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP076","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","갑상선암 진단비","갑상선암 진단비 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","갑상선암;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP077","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","갑상선 결절 이후 갑상선암","갑상선 결절 이후 갑상선암 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","갑상선;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP078","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","경계성종양 보험금","경계성종양 보험금 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","경계성종양;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP079","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","제자리암 진단비","제자리암 진단비 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","제자리암;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP080","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","원발암과 전이암 구분","원발암과 전이암 구분 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","원발암과;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP081","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","미세침흡인검사 암진단 인정 여부","미세침흡인검사 암진단 인정 여부 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","미세침흡인검사;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP082","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","조직검사 전 암진단비","조직검사 전 암진단비 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","조직검사;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP083","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","급성심근경색 진단비","급성심근경색 진단비 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","급성심근경색;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP084","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","협심증과 급성심근경색 구분","협심증과 급성심근경색 구분 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","협심증과;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP085","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","트로포닌 심전도 관상동맥조영술 쟁점","트로포닌 심전도 관상동맥조영술 쟁점 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","트로포닌;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP086","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","뇌경색 진단비","뇌경색 진단비 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","뇌경색;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP087","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","무증상 뇌경색","무증상 뇌경색 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","무증상;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP088","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","뇌출혈 진단비","뇌출혈 진단비 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","뇌출혈;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP089","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","심낭삼출과 심장질환 청구","심낭삼출과 심장질환 청구 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","심낭삼출과;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
"PIP090","암 / 뇌 / 심장 진단비","진단비 심사","진단확정 / 약관 분류","대장점막내암 진단비","대장점막내암 진단비 사안에서 보험사가 약관상 요건, 의학적 필요성, 진단확정, 고지의무 또는 장해평가를 다투는 실무형 검색 보조 시나리오.","보험사는 약관 문언, 청약서 질문사항, 검사결과, 진료기록 또는 장해평가 기준을 근거로 제한 지급 또는 부지급을 주장할 수 있음.;내부 심사 기준과 공식 약관상 요건을 구분해 실제 근거 자료를 확인해야 함.","피보험자 측은 경위, 증상, 검사결과, 치료 경과, 의사 소견을 통해 쟁점별 반박이 가능함.;질병명 또는 비용 항목명만으로 결론 내리지 말고 약관 문언과 의무기록의 구체 내용을 함께 확인해야 함.;이 플레이북은 검색 보조 자료이며 최종 문서의 공식 인용 근거로 사용하면 안 됨.","보험약관;진단서;병리보고서;영상검사 결과;혈액검사 결과;입퇴원확인서;보험사 부지급 안내문","대장점막내암;진단비;확정진단;약관분류;검사결과;보험금;부지급;암 / 뇌 / 심장 진단비;진단비 심사;진단확정 / 약관 분류","terms_standards;medical_knowledge;fss_dispute_cases;legal_statutes","공식 판례, 분쟁조정례, 약관조항이 아니라 검색 보조용 내부 플레이북이다. 최종 판단에는 실제 법령, 약관, 분쟁조정례, 진료기록 확인이 필요하다.","issue_playbooks","internal_issue_playbook","internal_playbook","needs_human_review"
